CPI,Exchange Rate,GDP Deflator,GDP Growth,Agricultural Land,Cereal Yield,Fertilizer Consumption,Rural Population,Employment in Agriculture,Access to Electricity,Inflation Rate,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,holidays
182.92266385705992,110.46319604650134,160.6186170743044,7.220159156948226,28.7478200209278,3070.9416666666666,87.04711327687626,80.08791666666667,62.698061990073676,92.23333333333333,4.689297591818446,25.94,19.253333333333334,22.21,658.3,6.556666666666667,494.12,99.91,1
183.7522800435115,110.76980843394699,161.2344848407985,7.139715767542005,28.7478200209278,3075.95,87.0797085679141,80.0535,62.638831719737254,91.9,4.8149244326799945,26.161290322580644,20.532258064516128,22.706451612903226,901.8,5.787096774193548,431.66999999999996,89.12,1
184.58189622996306,111.07642082139266,161.8503526072926,7.059272378135784,28.7478200209278,3080.9583333333335,87.11230385895193,80.01908333333333,62.579601449400826,91.56666666666668,4.940551273541544,25.896774193548385,20.251612903225805,22.396774193548385,1044.4,5.841935483870968,427.0,87.05,4
185.41151241641467,111.38303320883833,162.46622037378665,6.978828988729563,28.7478200209278,3085.9666666666667,87.14489914998977,79.98466666666667,62.5203711790644,91.23333333333333,5.066178114403093,25.6,18.39333333333333,21.466666666666665,463.2,6.796666666666667,505.34999999999997,98.77,6
186.24112860286624,111.689645596284,163.08208814028075,6.898385599323342,28.7478200209278,3090.975,87.17749444102759,79.95025,62.46114090872798,90.9,5.191804955264643,22.193548387096776,13.016129032258064,17.393548387096775,31.9,7.358064516129032,532.67,96.82,6
187.0707447893178,111.99625798372966,163.69795590677484,6.817942209917121,28.7478200209278,3095.9833333333336,87.21008973206543,79.91583333333332,62.40191063839155,90.56666666666668,5.317431796126192,19.959999999999997,9.833333333333334,14.696666666666665,5.3999999999999995,8.083333333333334,423.39,74.4,4
187.90036097576942,112.30287037117533,164.3138236732689,6.7374988205109005,28.7478200209278,3100.991666666667,87.24268502310326,79.88141666666667,62.34268036805513,90.23333333333333,5.443058636987741,16.383870967741935,6.012903225806451,10.890322580645162,10.6,7.429032258064517,370.08,60.06,2
188.729977162221,112.609482758621,164.929691439763,6.65705543110468,28.7478200209278,3106.0,87.2752803141411,79.847,62.2834500977187,89.9,5.56868547784929,15.77741935483871,5.009677419354839,9.938709677419356,32.8,8.258064516129032,393.72,63.68,2
189.5245880156731,113.08745813506809,165.37189575136475,5.9048324260786895,28.7478200209278,3114.1083333333336,88.50046048792801,79.81174999999999,62.27290630976655,89.9,5.5256589007695265,17.117857142857144,7.085714285714286,11.760714285714286,88.4,8.992857142857144,413.47,68.93,3
190.31919886912516,113.56543351151517,165.8141000629665,5.152609421052699,28.7478200209278,3122.2166666666667,89.72564066171492,79.7765,62.262362521814396,89.9,5.482632323689762,20.45483870967742,9.580645161290322,14.790322580645162,55.4,9.551612903225807,609.48,109.39,3
191.11380972257723,114.04340888796224,166.25630437456823,4.400386416026709,28.7478200209278,3130.325,90.95082083550183,79.74125,62.25181873386225,89.9,5.439605746609997,22.59,13.726666666666667,17.90666666666667,152.3,7.693333333333333,568.05,105.74,4
191.90842057602933,114.52138426440933,166.69850868617,3.6481634110007195,28.7478200209278,3138.4333333333334,92.17600100928874,79.706,62.2412749459101,89.9,5.396579169530233,26.529032258064515,16.72258064516129,21.293548387096774,67.7,9.380645161290323,697.33,140.14,3
192.70303142948143,114.99935964085643,167.14071299777174,2.8959404059747293,28.7478200209278,3146.541666666667,93.40118118307565,79.67075,62.23073115795795,89.9,5.35355259245047,26.493333333333332,19.11,22.403333333333332,356.8,6.843333333333334,568.13,114.26,1
193.4976422829335,115.4773350173035,167.5829173093735,2.1437174009487396,28.7478200209278,3154.65,94.62636135686256,79.63550000000001,62.2201873700058,89.9,5.310526015370705,25.451612903225808,20.125806451612902,22.41290322580645,1175.2,6.52258064516129,427.12,87.89,1
194.29225313638557,115.95531039375058,168.02512162097526,1.3914943959227495,28.7478200209278,3162.758333333333,95.85154153064946,79.60025,62.20964358205365,89.9,5.26749943829094,26.683870967741935,20.203225806451613,22.87741935483871,711.8,5.693548387096774,538.38,108.45,4
195.08686398983767,116.43328577019767,168.467325932577,0.6392713908967593,28.7478200209278,3170.866666666667,97.07672170443637,79.565,62.1990997941015,89.9,5.224472861211177,24.803333333333335,19.196666666666665,21.35,700.8,6.1466666666666665,385.57,77.11,5
195.88147484328977,116.91126114664476,168.90953024417877,-0.11295161412923083,28.7478200209278,3178.9750000000004,98.30190187822328,79.52975,62.18855600614935,89.9,5.181446284131413,22.706451612903226,14.5,18.26451612903226,38.2,7.048387096774194,492.74,90.61,7
196.67608569674184,117.38923652309184,169.3517345557805,-0.865174619155221,28.7478200209278,3187.0833333333335,99.52708205201019,79.4945,62.178012218197196,89.9,5.138419707051648,21.016666666666666,11.770000000000001,15.936666666666667,7.9,7.613333333333333,417.87,73.9,4
